7.530258301913665964e-01 3.268023392677595229e+00 2.913817760234193255e+00
7.278403988134192204e-01 3.658291300513386801e+00 2.851953482206356583e+00
1.912073982652731097e+00 1.565123808470733069e-01 1.272599889764576941e+00
1.161919887627440362e+00 6.008148340733838744e+00 8.019942414014506582e+00
3.436552178285385839e+00 6.498036836400860494e+00 4.919520327585296116e+00
2.055874512592429371e-01 1.230862182871827359e+00 9.056766140144164590e-01
6.930187712164166403e-01 3.614428455104723881e+00 2.570732739491922381e+00
5.067162179718955883e-01 3.238159118501671152e+00 2.866958515787321637e+00
2.019602449477502670e+00 5.819314163881566415e+00 7.282373503567501238e+00
2.501029345377298707e+00 5.835895472720728172e+00 4.857933116185408906e+00
2.606743862318945837e+00 6.489103443538911442e+00 7.547283196880073319e+00
2.051451098595240108e+00 5.857045380304924720e+00 8.252272107124301925e+00
8.442464839223622342e-01 3.290246121382459865e+00 2.552785693935084588e+00
2.399831911163818443e+00 5.115110043019955199e+00 4.174882789173991249e+00
2.087311997097329286e+00 6.746048490741658021e+00 8.159223234356618448e+00
1.610463501365051897e+00 5.940809174024269446e+00 7.318388585913107036e+00
2.655800059397356527e+00 6.303297539792710680e+00 4.650264578331555043e+00
8.478228737607008680e-01 3.288540643080367865e+00 3.371167205734498129e+00
2.058157313461177917e+00 9.296716347133626712e-01 6.866403010012822605e-01
1.102721629900108136e+00 9.427472034506724219e-01 1.214857764636185111e+00
6.632422732620689709e-01 8.178164961346274797e-01 2.098357720791157011e+00
1.176423636124674044e+00 1.251560153292604394e+00 1.228278792328509450e+00
1.569196455702763338e+00 6.448510052040084872e+00 7.052537649893041660e+00
1.563026300713969974e+00 2.369576248146302966e+00 3.166115208386933944e+00
1.018852579785845203e+00 8.988878107624607150e-01 3.736746287295036328e-01
1.207309660699767750e+00 3.606902475320230561e-01 9.243932287341746212e-01
2.776932541438202229e+00 5.450423311935219672e+00 5.432671157347860991e+00
2.672697942029744755e+00 5.882119667452138323e+00 8.994260374312181838e+00
1.220778318456537725e+00 6.656231628916453147e+00 7.665519352221105365e+00
3.891276724728275127e+00 6.658182544562655458e+00 4.733368347600846349e+00
3.478693558356621196e+00 5.502862325151028244e+00 4.571005698335233625e+00
1.986656363972973738e+00 6.070303556336882345e+00 5.033238657997398668e+00
2.126761610391503687e+00 6.490028138320443674e+00 8.052634164158350316e+00
1.429759709383427779e+00 5.813931311893139053e-01 6.614888461814212306e-01
1.150421585101970567e+00 6.208780758962064716e+00 8.653755070884928458e+00
2.629361081801651068e+00 5.926626032177623848e+00 4.852173639246074366e+00
2.170242699637550565e+00 5.525712376513584267e+00 8.848965507446294509e+00
3.088477986887339100e+00 5.944520330138534092e+00 7.803055278232741365e+00
3.431355486813379319e+00 5.993692738532772069e+00 5.539848439301382932e+00
1.623642517113486505e+00 5.979350898705990680e+00 7.909851087631504463e+00
3.201733868010422146e+00 5.451446987979495340e+00 4.111407556004757602e+00
1.800268643333197582e+00 6.288892184907061811e+00 4.891100794678785668e+00
9.977680318767840895e-01 1.170314789967685343e+00 1.461106505982030956e+00
3.948190175688411685e+00 6.057637201816675088e+00 5.674403571996204043e+00
3.454729863350173513e+00 5.049219039714372137e+00 5.549075533669439508e+00
4.893465701324883899e-01 3.222391415561326689e+00 3.301561604499779090e+00
1.504445046362786975e+00 2.037502659776813552e+00 9.179251303993334332e-01
1.001249256312339186e+00 3.197475047085553967e+00 3.035726999137997595e+00
1.015451832827677592e+00 2.862506359894577690e-01 6.828063992089083989e-01
2.253132306656719930e+00 6.424969198563579731e+00 7.699894867856140301e+00
2.522694591996456737e+00 5.023317860613642161e+00 7.554284611961981533e+00
2.904549447270449836e+00 5.135286396860701430e+00 4.959091854769718033e+00
2.272217611689796968e+00 6.063621841469600149e+00 8.313123445862940386e+00
2.205487863153841932e+00 6.224119721588930787e+00 7.822358719487509049e+00
9.257240991214157333e-01 8.280190837031924378e-01 1.354639860488545455e+00
2.350925561375204698e+00 5.635348262654467533e+00 8.288476286974866269e+00
7.997875334945317993e-01 3.071241968414715195e+00 3.749336325520674418e+00
1.195906113712029484e+00 2.851726855862908749e+00 3.005099204713160610e+00
2.252995905862609227e+00 5.285927868150480435e+00 7.480471019588323500e+00
3.734389088507539256e+00 5.550267717481989216e+00 3.805447735553979083e+00
1.080336037745941447e+00 8.533029682972781416e-01 1.228698691495778261e+00
1.737843427946172969e+00 4.559874744668391822e-01 1.238819197824091889e+00
8.001794464467144596e-01 9.868912915998531155e-01 7.503414559618143409e-01
6.823978394819039117e-01 7.707260388172935128e-01 1.338033088211374233e+00
1.380409893275110322e+00 1.751618257402064893e+00 7.765617916663830611e-01
3.255238506545540922e+00 6.024873987545092291e+00 4.599748849847222765e+00
2.477105267416066958e+00 5.562380871083135503e+00 4.634876951769660636e+00
7.167184588297352832e-01 3.493287148165362677e+00 3.189546677128872521e+00
2.458339287773521509e+00 5.787119419428838896e+00 7.260808876606497542e+00
8.548616882680072360e-01 2.576852026830189324e+00 3.082218173559839514e+00
1.847667178564662560e+00 6.001570469770844518e+00 8.041789965975958410e+00
3.213610607101923922e+00 6.079453259644506780e+00 5.114054920930959369e+00
-3.255557609931085672e-01 3.484816093269556880e+00 3.009274388333767369e+00
1.584783407113464104e+00 4.004120021983304412e+00 2.597573569532452886e+00
1.468046469002903143e+00 2.892689160328544506e+00 2.154334718645793512e+00
1.052784977427346114e+00 3.945939683748254101e-01 9.870694384481860650e-01
2.633938314370431577e+00 5.791729661898603609e+00 8.449156325451786742e+00
-3.664017719171348553e-01 2.383959274703674858e+00 3.446395371529535456e+00
1.046158903474274426e+00 3.191193956632923712e+00 3.409343016864720965e+00
1.322052233335132332e+00 8.109750411375977741e-01 8.621521131661689097e-01
1.008286737438724767e+00 9.081013664303795307e-01 9.095914035498127159e-01
2.804101551063630460e+00 6.367618879798681242e+00 7.833915895702514121e+00
1.481515144089719405e+00 3.445591854502603191e+00 3.279906696849978154e+00
2.739487929861038618e-01 1.009588737160121541e+00 7.091692514743564990e-01
1.582608559209669474e-01 2.990377128523537209e+00 3.350706532884796474e+00
2.616017062942856963e+00 6.119438909365234380e+00 7.750157655998207495e+00
8.632609471430002790e-01 1.713443326373445430e+00 8.478584827136951274e-01
1.809140244932777586e-01 3.768781776568894237e+00 3.090531748949810087e+00
1.266903531701877306e+00 6.075501915260619334e+00 8.672776233341535246e+00
2.990469093888158625e+00 6.067346932551918037e+00 8.317838600825682605e+00
4.350233754648380469e-02 9.806006537361753317e-01 1.080271997769829184e+00
2.446004898624061674e+00 6.580939957340760316e+00 5.128216585069917954e+00
1.081199825929646252e+00 2.753056041821282829e+00 3.568053354700845947e+00
1.787959761693210137e+00 1.269853681271361889e+00 1.166963020936634399e+00
1.696734301624066354e+00 3.135460644507850780e+00 3.789231160297632961e+00
1.232088909591465997e+00 2.548279095333993105e+00 3.029791465388199434e+00
6.340366271055500880e-01 8.857689546715636908e-01 1.010274054113793119e+00
3.252341160914735685e+00 5.276458556941912903e+00 5.708645119357302455e+00
9.156489186042673367e-01 7.084796546945063556e-01 1.487178338675438249e+00
5.686929468877959248e-01 1.486506346998386796e+00 1.100961655987245713e+00
1.755152914005088549e+00 5.843593975721836031e+00 9.038799293199980767e+00
1.224703150511712080e+00 2.796446038852128613e+00 1.739718090288514540e+00
2.324604487774805328e+00 5.987905214955176803e+00 8.381549305064238453e+00
3.948625377941124004e-01 1.493536043201471486e+00 6.274435451237525552e-01
2.607183282724069961e+00 5.079611210067953131e+00 4.787334264829007147e+00
6.781341468536707939e-01 3.402059710215136867e+00 3.529570992021545450e+00
1.189759577522929490e+00 2.867525720630869301e+00 2.672182846600465567e+00
-2.821412333852291177e-02 1.863115294758653562e+00 9.737551683630256694e-01
3.451577742032599261e+00 6.938812047712593412e+00 5.567603071914522417e+00
3.017881429491528156e+00 5.897005375294102514e+00 5.112503505400741055e+00
3.698269576390292634e+00 6.070997198222626068e+00 4.479584779041807074e+00
2.157381231950311840e+00 6.265544705063505582e+00 5.086131429083251554e+00
3.338214859479436303e+00 5.843342020012589622e+00 5.253685219082097291e+00
1.826231493411502926e+00 1.702392230094609715e+00 1.407883758128880558e+00
3.216542766093641870e-01 2.610070621555739656e+00 4.137956409610013431e+00
2.801831206813435227e+00 6.866400378712946839e+00 7.927776086261300037e+00
2.323678909070511445e+00 6.976050465902336128e+00 8.003300496130567154e+00
3.513105361857193909e+00 5.087142536452958552e+00 5.598618563999384179e+00
6.719558877472950886e-01 7.474678061872230828e-01 1.286754568433087220e+00
2.160258246206701038e-01 3.433034162332048389e+00 3.936713139409950823e+00
1.899220403666660673e+00 6.075721014196950875e+00 8.510325365930762942e+00
1.321742497127616822e+00 1.491968322365392341e+00 9.149518918801704537e-01
1.248706430237270570e+00 6.477979314598115046e+00 8.026336290055613887e+00
5.929048058609764915e-01 3.460557785884322168e+00 2.437833171779341335e+00
2.696654448887981115e+00 6.100733121735053999e+00 5.152512343012604745e+00
2.406286308567691989e+00 5.827237409054654371e+00 8.262145096286579005e+00
6.275837350101055589e-01 1.540552919389429842e+00 2.015615796324975229e+00
2.419849665855529075e+00 5.577979133919391153e+00 8.835470639905247836e+00
2.657741919163602695e+00 5.747104707996944839e+00 4.962846026403289201e+00
1.959997745693235149e+00 6.794551352942888478e+00 7.772868147128519034e+00
1.241161761220894721e+00 -4.563127221069964712e-01 1.812616498828224731e+00
2.547002591926859960e+00 6.499937240977772035e+00 4.999422160995388609e+00
1.601051025046898557e+00 5.887647945305082509e+00 7.021841120034826744e+00
2.055577781143691496e+00 5.458378157038231038e+00 8.571166978119306279e+00
2.654101619379880095e+00 5.543101872611807757e+00 4.679790083603972306e+00
6.698153466614886753e-01 1.361199855311203466e+00 1.152121967591421159e+00
1.525455770028355307e+00 5.008770792925606230e+00 7.666914175300169276e+00
3.382242399216572881e-01 1.175247758650734831e-01 1.708813011388331748e+00
1.661145149070905491e+00 6.092210303145984440e+00 5.101678682720899971e+00
1.594547453902162237e+00 2.904095798563024466e+00 3.229755963971523869e+00
1.592979040651839373e+00 6.196472146953182936e+00 7.660367393404452940e+00
2.073251731446777768e+00 5.715240079698420850e+00 8.029053493165074329e+00
1.121586355715183503e+00 6.335510412254923285e-01 9.373197710196241594e-01
3.583090904691660583e+00 6.385864807399006082e+00 5.592327474753755467e+00
1.665500602478590331e+00 6.786175045365641090e+00 8.533985075765931683e+00
3.095373112678509564e+00 5.696920705443733191e+00 4.544876588875315981e+00
2.175723964552320311e+00 5.105488844798864889e+00 8.436231640756666650e+00
1.172103926377664473e+00 1.884226131365304369e+00 1.769727619066645108e+00
1.955239163379244305e+00 5.141531784984320730e+00 8.018202281153920197e+00
2.939587853966564079e+00 6.170036593776967671e+00 5.838839450720013424e+00
4.109660682267267662e-01 2.542671846776762834e+00 4.177065625670417504e+00
7.177641471906255344e-01 1.081814574662488315e+00 6.232352113834260798e-01
1.747221803897739401e+00 5.550399013501028378e+00 7.187781441411820182e+00
2.467273915224861724e+00 5.577844204213143087e+00 8.325595702836412926e+00
1.792090198077345153e+00 8.378819038576296174e-01 9.498030393413452455e-01
7.875302143503539742e-01 2.839414155320424182e+00 2.441645051643599906e+00
2.032088070491800735e+00 6.152225540670467119e+00 6.550335491343597383e+00
1.434835816032157485e+00 5.413036784647736077e+00 8.055165899395943185e+00
1.299659977368019970e+00 1.478983980770502527e+00 1.049427589199264599e+00
2.119856581267342222e+00 6.359826713980524460e+00 7.987327598552066199e+00
3.393994159208293393e-01 4.944057007140792992e-01 1.635354421867964536e+00
1.294313627415432322e+00 1.126446521432797221e+00 3.749304846699735849e-01
1.309074985745806829e+00 8.698126436520188243e-01 1.414374804380913453e+00
1.759423556942048661e+00 7.266116623292724341e-01 1.085863242531611483e+00
8.114722069447253272e-01 4.075766455805081456e+00 2.741643169900156440e+00
7.903685471741229707e-01 1.059393033642454629e+00 6.008803371258073511e-01
2.880284821549268237e+00 6.828641808801906521e+00 5.596233548682028491e+00
1.817906643642427600e+00 5.622866397311595321e+00 8.351466767129354096e+00
-2.427823876525114777e-02 7.434080409928665034e-01 1.078683692643741310e+00
1.590338403057631078e+00 3.189410210810258661e+00 3.262070115693003647e+00
6.031294368658326466e-01 6.519651786674260929e-01 1.554400615539614172e+00
2.981247977499225765e+00 6.321225110337346464e+00 5.176385617649340354e+00
5.898861882643863241e-01 7.293579645710026593e-01 7.635564136025654314e-01
2.724998300898191506e+00 6.385769614840545394e+00 8.071069320854507012e+00
1.888401278357279223e+00 2.306642946725707244e+00 2.784670984936209237e+00
6.954755489496293741e-01 2.644922992441237852e+00 2.969593077540968018e+00
2.814956332014804108e-01 2.331498520617226511e+00 2.361188927047621178e+00
6.955047502290028216e-01 3.814587205735700870e+00 2.650123152792287939e+00
2.156069135616120569e+00 6.096648672126826263e+00 8.124894153779072425e+00
1.461251973617994748e+00 6.617292526322149371e+00 8.160751003457150432e+00
1.128775384412345151e+00 2.606356517789780725e+00 2.242821853569996637e+00
2.566747653041857369e+00 5.759921273330207647e+00 4.985218370845178271e+00
7.620173140213637453e-01 3.173509925060043813e+00 2.967122312823999852e+00
8.693237633206676307e-01 2.388392660665709322e+00 2.472222331771527060e+00
1.452270019010768909e+00 1.100564648001478796e+00 7.597525154169768591e-01
1.325427177649344479e+00 3.068656104082541525e+00 2.558695226462422756e+00
2.210823093838330866e+00 5.926917929559087028e+00 7.575829812833314136e+00
3.371357052727934622e+00 5.748050301586479449e+00 4.863803920642573608e+00
2.183026637356209054e+00 6.886513442289883713e+00 8.922428241786438008e+00
1.792825346631243377e+00 6.509020802048639531e+00 8.159832757201018083e+00
1.098779451024259224e+00 3.614475156855560201e+00 3.283641572202847581e+00
1.077208257318013729e+00 5.961407961811929113e+00 8.812220949762663125e+00
1.214475373280895054e+00 9.949938914891849340e-01 1.608929809139714617e+00
1.397022652189786163e+00 3.132309197600939399e+00 3.710155779539851650e+00
7.493952726920130036e-01 2.239218826508621252e+00 2.931111136634287462e+00
9.855083348690815148e-01 7.432310464384415116e-01 1.152418672618798823e+00
7.082854105713525250e-01 3.407925762889299826e+00 2.703721845097496246e+00
1.472145175994089783e+00 5.246699771420422209e+00 3.690654771614271468e+00
8.209362167266487376e-01 2.011699111503147286e+00 2.940370388331413398e+00
3.255758742383093374e+00 6.449599938718268533e+00 5.829114119648006742e+00
-1.128919516257191891e-01 3.502287688823091383e+00 2.560850506735611098e+00
1.310524067546003257e+00 3.202035339521131174e+00 2.833891064901237655e+00
6.393468697092081765e-01 7.552105591856714817e-01 1.140475666428156343e+00
1.484754444772782733e+00 5.892507542640109008e+00 7.898795328068585420e+00
5.198367242314161363e-01 9.874425763637172393e-01 7.962547310219119101e-01
4.889611868209674528e-01 5.348039852532890936e-01 -3.304372362447627332e-02
3.380840517364109843e+00 6.080770037412823292e+00 4.463724405656765981e+00
1.770176360997466114e+00 5.793075434406557811e+00 7.323711115389069271e+00
7.582253140110810641e-01 8.377328792459519669e-01 3.043778363909610540e-01
2.315787208554608068e+00 6.184282464536537738e+00 7.729542900758398893e+00
8.382559756330968392e-01 1.714612825697421350e-01 7.739291482072042649e-01
1.571590307988320667e+00 3.250343998332886564e+00 3.022338149386063044e+00
1.805388483031927338e+00 4.748910353255315187e+00 7.751314069594447353e+00
1.753655288358749065e+00 2.207157688840376331e+00 2.896427244191507100e+00
8.000300711450347713e-01 2.748431165423729006e+00 2.053669520305670293e+00
1.031504686467347831e+00 2.209249763370945363e+00 2.919494995226695533e+00
3.770417004467726541e-01 1.708456941988961919e+00 9.937793216372514671e-01
3.402286979082310703e-01 1.188246019514645591e+00 1.033511167352187732e+00
1.801618334079542416e+00 5.812215789499969532e+00 9.122995188203015360e+00
1.850554586549110869e+00 6.387484172736194843e+00 8.087112334876511710e+00
1.620487406488048343e+00 5.484545589338929439e+00 6.785089455421296378e+00
1.504807627349332932e+00 1.433964397282900594e+00 9.298037520033932690e-01
5.662822425978589758e-01 3.959856279844715221e+00 3.030252251883939874e+00
2.336445058847349543e+00 5.422048203409701728e+00 8.146709982708401299e+00
1.442939684818546064e+00 2.819808949494277517e+00 3.629644063538065346e+00
3.263288714844255090e+00 5.039054189233722170e+00 4.825332928548125011e+00
3.235117911353623033e+00 5.772418595632599292e+00 5.551473948041447670e+00
1.813563697624919646e+00 5.070931593369081725e+00 7.447906875835936802e+00
9.511082043920126017e-01 9.799870244786553775e-01 6.966304135167378231e-01
1.094767072070496283e+00 6.510696410544012380e-01 7.084456086306719635e-01
1.090268273025946755e+00 1.724045871741287872e+00 1.232130279758119062e+00
1.023935136108644617e+00 3.280972019011063168e+00 3.288286329268742758e+00
1.298106959827241447e+00 7.192199626386599487e-01 1.477524430505213315e+00
9.819560995986251761e-01 4.091147175046436324e+00 2.943836723693931123e+00
1.262276738541204146e+00 5.832130484592558117e-01 4.200579876779159116e-01
2.829136961571212527e-01 1.573696090073907428e+00 6.674992962335115632e-01
1.168346981006853635e+00 2.985878752967696226e+00 2.409886183856751352e+00
1.143394358341555339e+00 6.475374360965486353e+00 7.180437554943333467e+00
1.249363082163814864e+00 1.291296150761042316e+00 1.223171927072422616e+00
8.125634095574936211e-01 8.917442882293697970e-01 1.335679362773152246e+00
9.897559843108889588e-01 2.754361755650357679e+00 2.599823293374025290e+00
2.925985889866137502e+00 6.740965452100421196e+00 5.282174332962829233e+00
2.256027004011849524e+00 6.439573794137504414e+00 7.153472811888869742e+00
2.028663286802179666e+00 5.973170968895789912e+00 7.996878380241160933e+00
1.744855742784323427e+00 6.426936190012026096e+00 8.628453880391447228e+00
3.682618451361001632e+00 6.081817164740185966e+00 7.664280376364700942e+00
3.233725830874412566e+00 6.717423196402473984e+00 4.205786035191109384e+00
1.092696553952864802e+00 1.348135374319225033e+00 8.773319105754578962e-01
1.241160709488941860e+00 6.941397977191792634e+00 7.872106526326852816e+00
1.071146841867382848e+00 9.125903213736213937e-01 8.594690233822273040e-01
2.189658091601229373e+00 6.327758853448540499e+00 4.993470206780703968e+00
8.103769507713478593e-01 7.935159357057998131e-01 1.547760912693175506e+00
1.923551441585749089e+00 5.225500402515571352e+00 8.093048414509370403e+00
6.777172093806960174e-01 1.192146307746771994e+00 5.312536873847155672e-01
1.337676711850213085e+00 2.187114346625967265e+00 6.433447055031820128e-01
2.523441329982298864e+00 7.611006945301391546e+00 4.725579598537695603e+00
2.358731952952636490e+00 6.104893507334956837e+00 5.398795815837897472e+00
1.666380258210585996e+00 6.080670891912894227e+00 7.513506960538869350e+00
1.328934337008340183e+00 2.919428604041395481e+00 3.650942832579751940e+00
9.988444038536244962e-01 1.090374074122721915e+00 1.960905391569326639e+00
2.693936479320123922e+00 6.126681130733087066e+00 5.504632035100427423e+00
1.114454806814851429e+00 6.485811793264044667e-01 1.633299227344393589e-01
3.922230379944358081e-01 1.246987555463817232e+00 1.161280892693722810e+00
1.349894987824441506e+00 6.318971869847795020e+00 8.088771989296066778e+00
2.245463814289630822e+00 6.896597697386531500e+00 8.366033481406688566e+00
2.827673477192502727e+00 6.352324982216353888e+00 5.635356193384033929e+00
1.749513763229707086e+00 5.507294686274972761e+00 7.681378136451118444e+00
2.599421306754997385e+00 6.772969290795710862e+00 4.511540677713099079e+00
1.059402031747365358e+00 9.959292768802195939e-01 9.630048133794191223e-01
2.880628668323680586e+00 5.504578763779448103e+00 5.588667959343498026e+00
1.493861540463111925e+00 1.644160485371816360e+00 1.373615720417258990e+00
7.976926388995192463e-01 6.846302950453835301e-01 6.828944695429552958e-01
7.467977262591262155e-01 2.833125817068576247e+00 3.120199039492992821e+00
5.623468139948577527e-01 8.151374129262264345e-01 1.575517569438658283e+00
2.025180666283585840e+00 5.357326175594677942e+00 8.501142531249465506e+00
3.446114836890200372e+00 6.246582487373031789e+00 4.717203638681016109e+00
2.120191262694029799e+00 5.750857525762786082e+00 8.263524841169813229e+00
2.033452491647252280e+00 6.546705309074813073e+00 8.667917536258499922e+00
8.591512111536654395e-01 3.123398364790940462e+00 2.498263639821975968e+00
3.759735827650359852e+00 5.853504488199568812e+00 4.914987879338054810e+00
3.201240790434073391e-01 7.190259155073427388e-01 9.160575775123563913e-01
8.968251934122976055e-01 3.368089038764046528e+00 3.516450242278497562e+00
4.234390682110784621e-01 2.468816854917632142e+00 3.531414033041952560e+00
9.958451111615799212e-01 7.512800674478541385e-01 7.826294088215063338e-01
1.888956493531053438e+00 5.440164437694175348e+00 7.447785707291957991e+00
5.862904523741176988e-01 3.544451496393632439e+00 2.261927800130442368e+00
1.310966349007476550e+00 1.064110288115911684e+00 5.246770633722910304e-01
5.762825111700247138e-01 2.742349472383305287e+00 3.358887898594538068e+00
3.477711623048490353e+00 5.758378041801159419e+00 3.670179569806696573e+00
2.506450168586965788e+00 6.317396582510199643e+00 7.323492604062945333e+00
3.265798036796944137e-01 7.576878977228383993e-01 1.303525929774747683e+00
3.010068203424708155e+00 5.206040271042848389e+00 4.622377412232164140e+00
2.799233674428704521e+00 6.028127575478430700e+00 4.518689609654998662e+00
4.616304474974640693e-01 2.534644463604643683e+00 4.268772392501149149e+00
2.091455957202201787e+00 5.873484456674213483e+00 7.760453196271817511e+00
1.542611606449438399e+00 1.891216705289228583e+00 2.903892942672161137e+00
5.414273967084043404e-01 8.968110764469733320e-01 5.586452852353958054e-01
1.097691631568036730e+00 8.339553218737708606e-01 9.259190961121576136e-01
1.966267389020249778e+00 5.895293860525606000e+00 4.281081880645007942e+00
2.029551991750071949e+00 5.147796137263107141e+00 8.275715172459968016e+00
8.025636967768337016e-01 2.639291247603482216e+00 2.990316186357405925e+00
2.747377542516067805e+00 6.459947319289248924e+00 5.179947988518526003e+00
7.935951039087035808e-01 3.107208721904473947e+00 2.674987174790073752e+00
8.255618119064321858e-01 8.100607879657526489e-01 1.457605693457715290e+00
8.492501799789121675e-01 3.289590316320061714e+00 3.347718037940452085e+00
2.479340283367070796e+00 5.658925187833303561e+00 7.935185312336327179e+00
6.790213453478781691e-01 9.218991417122169851e-01 7.913888273176807875e-01
7.480736298606960322e-01 4.124218157428801712e-01 9.033307237746487361e-01
2.950268405290482843e+00 5.813581319229732536e+00 3.996349958482340980e+00
3.131923827366382973e+00 6.683749425138556965e+00 5.917917414275766674e+00
3.446502339086203293e+00 5.167975310889929119e+00 4.564590413573028194e+00
2.278590223813810045e+00 5.509187546841731731e+00 8.520892045804300707e+00
3.382638419661066376e+00 5.215546807388516726e+00 5.521158747894911123e+00
3.383922872937560111e+00 6.264880593127658770e+00 5.636164591832852011e+00
1.889014626863092960e+00 2.594157971261352280e+00 2.350622368284088992e+00
1.449265637126642359e+00 6.997108750304215086e+00 8.129399904839916147e+00
1.069914799389645843e+00 2.774350121306440986e+00 3.178923725388742572e+00
1.037367902587250867e+00 1.066733536931760984e+00 5.625055921045513108e-01
2.857275620261612303e+00 6.456129794785970155e+00 4.796966482147396960e+00
3.114146815757473874e+00 6.237465783840585587e+00 5.471411176221312012e+00
1.688256131518492520e+00 6.099295090105965933e+00 8.342703736985722429e+00
1.489312654167263883e+00 2.361517836889672761e+00 2.650981875640983976e+00
1.628044778557737216e+00 5.569598969143340739e+00 8.074251825449838549e+00
3.941369204903959034e+00 6.554683034694813060e+00 4.933703848841435757e+00
6.608874438147657182e-01 3.152682502342058601e+00 2.448678383405008319e+00
6.998926607455588922e-01 1.688318255117596367e+00 9.553609855642799520e-01
2.715111468800801120e+00 6.451899063529217493e+00 8.325687485706803059e+00
2.922735254679110772e-01 3.359852475974296482e+00 3.981790952302591169e+00
2.669269884927083059e+00 5.986192283274605508e+00 4.619562055771702980e+00
5.930063334419177767e-01 2.434758077503309970e+00 6.428393711837979696e-01
2.962772059782733614e+00 5.375978753383639841e+00 3.735298428521850234e+00
2.120389120091359381e-01 2.987420014275732338e+00 3.401086893512331510e+00
2.936318420700530396e+00 5.342986295390083740e+00 4.931972373183905134e+00
2.201090577685329119e+00 5.659232012765163411e+00 7.309044618555542883e+00
3.662768716239760192e+00 6.520019987077936285e+00 4.265144092975247325e+00
3.014164532192646018e+00 5.684968453229897634e+00 4.233941562098243239e+00
3.132768730812149904e+00 5.818360811960902268e+00 5.466651053951264494e+00
2.148970590381989787e+00 6.167569992947896651e+00 4.783238097548330181e+00
1.678953767045308298e+00 6.038407809146582927e+00 7.805979206759663391e+00
1.605200675053227499e+00 7.963630870909559345e-01 1.387163049391230363e+00
2.760028971784790341e-01 1.368950357060582323e+00 -8.604565579158318656e-02
1.221613777116285604e+00 6.481303384126078093e+00 8.214253375925711254e+00
2.807435676211790465e+00 6.682908003042959955e+00 4.997425102374919881e+00
2.584680582425348927e+00 4.811590263372781173e+00 5.265206239872246563e+00
4.304438275051831297e+00 5.338291950719864509e+00 4.840253818025022525e+00
1.573934856176645525e+00 3.533331033858349457e+00 2.785144550931113017e+00
1.839045714826044176e+00 5.828819431182017397e+00 7.694451237251205278e+00
3.915256232364952016e-01 7.674323723696839794e-01 9.262877015734067854e-01
1.006967953937480953e+00 1.006899850800373919e+00 -5.014523384737921141e-01
2.570345819769931595e+00 5.926283520707663399e+00 5.218938435922433783e+00
